dataset_name;slide_num;slide_name;slide_path;slide_type;slide_shape;slide_height;slide_width;area_slide;row_tile_size;col_tile_size;n_tiles_row_slide;n_tiles_col_slide;slide_shape_in_tile;n_tiles_slide;pixel_resolution;channels;slide_size;slide_dtype;slide_min;slide_max;panel_version;marker_to_series_json;channels_meta_json;missing_channels;qptiff_channel_to_page;n_cells_slide;mean_n_cells_per_tile_slide;std_n_cells_per_tile_slide;mean_cell_size_slide;std_cell_size_slide;n_cells_B_slide;fraction_B_slide;mean_size_B_slide;std_size_B_slide;n_cells_BnT_slide;fraction_BnT_slide;mean_size_BnT_slide;std_size_BnT_slide;n_cells_DC_slide;fraction_DC_slide;mean_size_DC_slide;std_size_DC_slide;n_cells_MacCD163_slide;fraction_MacCD163_slide;mean_size_MacCD163_slide;std_size_MacCD163_slide;n_cells_Neutrophil_slide;fraction_Neutrophil_slide;mean_size_Neutrophil_slide;std_size_Neutrophil_slide;n_cells_T_slide;fraction_T_slide;mean_size_T_slide;std_size_T_slide;n_cells_Tumor_slide;fraction_Tumor_slide;mean_size_Tumor_slide;std_size_Tumor_slide;n_cells_Tumor_CD15_slide;fraction_Tumor_CD15_slide;mean_size_Tumor_CD15_slide;std_size_Tumor_CD15_slide;n_cells_other_slide;fraction_other_slide;mean_size_other_slide;std_size_other_slide;n_nuclei_in_slide;mean_nuclei_density_slide;std_nuclei_density_slide;area_tissue_slide;fraction_tissue_slide;roi_loc;origin_row;origin_col;end_row;end_col;n_tiles_row_roi;n_tiles_col_roi;roi_shape;roi_shape_in_tiles;roi_height;roi_width;roi_border_size;area_roi;n_cells_roi;n_cells_roi_w_border;fraction_tot_cells_in_roi;mean_n_cells_per_tile_roi;std_n_cells_per_tile_roi;mean_cell_size_roi;std_cell_size_roi;n_cells_B_roi;n_cells_B_roi_w_border;n_all_cells_except_B_roi;fraction_B_roi;mean_size_B_roi;std_size_B_roi;fraction_total_B_in_roi;n_cells_BnT_roi;n_cells_BnT_roi_w_border;n_all_cells_except_BnT_roi;fraction_BnT_roi;mean_size_BnT_roi;std_size_BnT_roi;fraction_total_BnT_in_roi;n_cells_DC_roi;n_cells_DC_roi_w_border;n_all_cells_except_DC_roi;fraction_DC_roi;mean_size_DC_roi;std_size_DC_roi;fraction_total_DC_in_roi;n_cells_MacCD163_roi;n_cells_MacCD163_roi_w_border;n_all_cells_except_MacCD163_roi;fraction_MacCD163_roi;mean_size_MacCD163_roi;std_size_MacCD163_roi;fraction_total_MacCD163_in_roi;n_cells_Neutrophil_roi;n_cells_Neutrophil_roi_w_border;n_all_cells_except_Neutrophil_roi;fraction_Neutrophil_roi;mean_size_Neutrophil_roi;std_size_Neutrophil_roi;fraction_total_Neutrophil_in_roi;n_cells_T_roi;n_cells_T_roi_w_border;n_all_cells_except_T_roi;fraction_T_roi;mean_size_T_roi;std_size_T_roi;fraction_total_T_in_roi;n_cells_Tumor_roi;n_cells_Tumor_roi_w_border;n_all_cells_except_Tumor_roi;fraction_Tumor_roi;mean_size_Tumor_roi;std_size_Tumor_roi;fraction_total_Tumor_in_roi;n_cells_Tumor_CD15_roi;n_cells_Tumor_CD15_roi_w_border;n_all_cells_except_Tumor_CD15_roi;fraction_Tumor_CD15_roi;mean_size_Tumor_CD15_roi;std_size_Tumor_CD15_roi;fraction_total_Tumor_CD15_in_roi;n_cells_other_roi;n_cells_other_roi_w_border;n_all_cells_except_other_roi;fraction_other_roi;mean_size_other_roi;std_size_other_roi;fraction_total_other_in_roi;area_tissue_roi;area_physiological_part_roi;fraction_tissue_roi;fraction_physiological_part_roi;fraction_tot_tissue_in_roi;fraction_tot_physiological_part_in_roi;n_nuclei_in_roi;mean_nuclei_density_roi;std_nuclei_density_roi;ratio_nuclei_density_roi_vs_slide
NewDataset3;1.0;1;/root/cloud-data/eu-ngs/U1086086/Test2/DeepCellMap/data/NewDataset3/001.qptiff;qptiff;(8, 8, 51840);8;51840;414720;512.0;512.0;1;102;(1, 102);102;0.5;['DAPI', 'CD15', 'CK', 'CD3', 'CD11c', 'CD20', 'CD163', 'AF'];6633562027;uint16;;;;;;;;149674;560.5767790262172;355.9493246438296;1010.2784431497792;490.0828980691549;162;0.0010823523123588;903.0753086419754;421.7337043668344;23;0.0001536673036065;707.7826086956521;411.50842657027073;910;0.0060798802731269;1018.9526373626372;465.5792377116877;10150;0.0678140492002619;1168.690738916256;502.0085838753225;1483;0.0099082004890628;1140.4654079568445;530.0020047548393;6121;0.0408955463206702;1165.3158797582091;529.8153700389329;66306;0.4430027927362133;831.8029197960968;402.5449495074427;3323;0.0222015847775832;1014.4544688534456;497.9111960313755;61196;0.408861926587116;1158.7622606052682;504.3678317160224;;;;134370816000.0;324003.7037037037;(17, 16, 25, 25);17;16;25;25;9;10;(9216, 10240);(9, 10);9216;10240;256;94371840;64394;77221;0.4302283629755335;715.4888888888889;272.950390374319;1009.5175963599094;484.07016882003677;45;63;64349;0.0006988228716961208;965.4333333333333;468.05066839159434;0.2777777777777778;8;8;64386;0.00012423517719042148;622.425;408.6022157481353;0.34782608695652173;339;401;64055;0.00526446563344411;1001.9840707964603;477.4745886047353;0.37252747252747254;4920;5583;59474;0.0764046339721092;1175.5429268292683;506.33187396968475;0.48472906403940885;419;483;63975;0.006506817405348324;1067.880906921241;494.0010126949874;0.2825354012137559;3122;3590;61272;0.04848277789856198;1191.8459000640617;531.0094608882919;0.5100473778794314;28385;34840;36009;0.44080193806876417;815.9963537079443;379.8290121062264;0.42809097215938224;1213;1412;63181;0.018837158741497655;1006.3751030502885;493.6028840762676;0.36503159795365636;25943;30841;38451;0.40287915023138804;1167.3258258489766;497.3259146935963;0.42393293679325444;1339251712;;14.191221788194444;;0.00996683470315459;;;;;
